景点编号,分钟t,估计实际人数N,估计进入人数Î,估计离开人数Ô
12,12,21.33358836300546,4.115972995329694,1.4385154080715843
12,13,15.238277402146759,0.0,1.0763438461693347
12,14,24.381243843434813,5.0351372599212825,1.0870869085034516
12,15,24.381243843434813,0.48492672231385947,1.4657418791466617
12,16,15.238277402146759,0.0,2.091342643974941
12,17,15.238277402146759,0.6366356823802188,2.7652845914039808
12,18,18.285932882576112,6.097864085902317,3.249355008312679
12,19,27.428899323864165,9.162008236647589,3.370690177934061
12,20,24.381243843434813,3.133901003108236,3.1233012661397677
12,21,30.476554804293517,2.420824378468873,2.6795020624296737
12,22,21.33358836300546,0.0,2.310664905343331
12,23,21.33358836300546,0.0,2.276613114519692
12,24,12.190621921717407,0.0,2.68887132445349
12,25,27.428899323864165,10.846097387153582,3.362178803235024
12,26,30.476554804293517,7.7289997132023425,3.8566287741108134
12,27,27.428899323864165,3.3647601098518893,3.807296882686967
12,28,30.476554804293517,5.713140807965156,3.257093856974951
12,29,36.571865765152225,6.18202867692912,2.6629799374343963
12,30,33.52421028472287,0.2986357463944373,2.5562231530757447
12,31,27.428899323864165,0.0,3.134475318671003
12,32,30.476554804293517,5.441450603419242,4.117554051159827
12,33,36.571865765152225,6.6481685333487475,4.960495891473518
12,34,24.381243843434813,0.0,5.263366512640879
12,35,24.381243843434813,2.4319513759171465,4.988483642459689
12,36,24.381243843434813,6.020607819515854,4.369550198032627
12,37,36.571865765152225,10.604213333996588,3.728392564200357
12,38,30.476554804293517,4.583071847684248,3.3319630074054554
12,39,45.714832206440285,10.500614560711385,3.2632071155881386
12,40,39.61952124558157,0.5976493536523116,3.4280862009636706
12,41,33.52421028472287,0.0,3.7410676765164115
12,42,30.476554804293517,0.40870786145946975,4.250499756513602
12,43,30.476554804293517,4.040575849740995,4.963780679115701
12,44,30.476554804293517,6.885614148776909,5.636828627395592
12,45,36.571865765152225,10.965981880711409,5.864945247758685
12,46,42.66717672601092,9.31462316115747,5.419715234022223
12,47,36.571865765152225,1.0896056611027798,4.491260798196512
12,48,36.571865765152225,0.0,3.625747067912081
12,49,27.428899323864165,0.0,3.388222696510526
12,50,27.428899323864165,4.909456571234825,3.953754150396182
12,51,45.714832206440285,14.049667682035638,4.9537470000874455
12,52,33.52421028472287,2.483602565008729,5.699796538987449
12,53,39.61952124558157,6.645615633026318,5.668368441270643
12,54,36.571865765152225,3.215676735593278,4.927635883516556
12,55,33.52421028472287,2.986116841967049,4.106626711963438
12,56,39.61952124558157,7.681715346812734,3.8699466669246445
12,57,42.66717672601092,5.953699084824444,4.363038554420032
12,58,33.52421028472287,1.621029943341375,5.127133109899828
12,59,42.66717672601092,8.389757325418154,5.582420050110362
12,60,36.571865765152225,2.6994725686470358,5.544068130324113
12,61,33.52421028472287,3.444628653462922,5.253170512387755
12,62,39.61952124558157,7.75577120005987,5.031677910292806
12,63,36.571865765152225,4.181082310640945,4.980765903410283
12,64,36.571865765152225,3.482080074082333,4.997352697978439
12,65,30.476554804293517,1.4043948528425954,4.969517907294017
12,66,33.52421028472287,3.918236126972309,4.887183308793245
12,67,24.381243843434813,0.27001465948915643,4.806735216859803
12,68,27.428899323864165,6.665760824494798,4.7368436615233716
12,69,36.571865765152225,8.819132273592116,4.620605666639467
12,70,24.381243843434813,0.0,4.362379291033926
12,71,33.52421028472287,5.738152451114657,3.9553374539395176
12,72,24.381243843434813,0.0,3.5631824750816823
12,73,27.428899323864165,3.8159110240164784,3.402518031660265
12,74,27.428899323864165,3.4205296379403296,3.5664788061062818
12,75,24.381243843434813,1.4474075082441926,3.912294389470812
12,76,21.33358836300546,1.7939801926464392,4.1382587712654235
12,77,21.33358836300546,5.110855417514381,4.037663914465882
12,78,30.476554804293517,7.989832079366857,3.6636032610071885
12,79,24.381243843434813,0.0,3.2363623344770773
12,80,18.285932882576112,0.0,2.936391093102421
12,81,24.381243843434813,4.996042648159634,2.8238116417303525
12,82,27.428899323864165,2.766712922757206,2.8978713013859196
12,83,15.238277402146759,0.0,3.1161824335062653
12,84,21.33358836300546,2.9441426859710456,3.352200890564762
12,85,15.238277402146759,0.45086673008848926,3.4128482237931608
12,86,18.285932882576112,2.9720014257949847,3.2029056366841617
12,87,12.190621921717407,0.0,2.8474091757230604
12,88,15.238277402146759,2.195910275032962,2.5198473341495347
12,89,9.142966441288056,0.0,2.274847652202754
12,90,15.238277402146759,5.369962249337769,2.0625031813515102
13,1,0.0,1.8321530394873329,0.0
13,2,8.70871622965221,3.431692100265729,0.0009951574960975194
13,3,5.805810819768139,0.0,0.006090689603472495
13,4,2.9029054098840694,0.0,0.022517899788596654
13,5,5.805810819768139,0.0,0.06837226019928465
13,6,0.0,0.0,0.17058631404054658
13,7,14.514527049420348,2.7688900017137668,0.34983202460876717
13,8,8.70871622965221,0.0,0.59125839316442
13,9,2.9029054098840694,0.0,0.8235847258387239
13,10,0.0,0.0,0.9524896140210795
13,11,5.805810819768139,1.2688763872780575,0.9319710931257863
13,12,2.9029054098840694,0.0,0.8099576319233444
13,13,5.805810819768139,1.4200413336399729,0.6863580604800484
13,14,2.9029054098840694,0.18346297988304214,0.6255631278484864
13,15,11.611621639536278,3.213166446658617,0.6126491534445815
13,16,2.9029054098840694,0.0,0.5994076065500632
13,17,17.41743245930442,1.6949569001110427,0.5683188543206888
13,18,2.9029054098840694,0.0,0.550902371116894
13,19,2.9029054098840694,0.0,0.5862526420631646
13,20,5.805810819768139,0.14112653249095902,0.6857967252433466
13,21,8.70871622965221,1.1241016017549135,0.8254667681474208
13,22,2.9029054098840694,0.0,0.9600885239627921
13,23,8.70871622965221,2.3205577304708958,1.0358687661377162
13,24,2.9029054098840694,0.2969138630741471,1.0148362670884905
13,25,14.514527049420348,6.792754792785889,0.8996562910114799
13,26,11.611621639536278,0.8728180423022457,0.743090375123445
13,27,14.514527049420348,0.0,0.6218595484775765
13,28,8.70871622965221,0.0,0.6059597116374656
13,29,11.611621639536278,0.0,0.7321002882439963
13,30,5.805810819768139,0.0,0.9934065222674493
13,31,14.514527049420348,4.977411528433721,1.3337997109009816
13,32,14.514527049420348,1.5254682925862522,1.6429490088072687
13,33,8.70871622965221,0.0,1.7861500634984409
13,34,11.611621639536278,0.0,1.687800298391456
13,35,2.9029054098840694,0.0,1.410689062471397
13,36,17.41743245930442,7.364439438261902,1.1301407949777822
13,37,11.611621639536278,0.20979827082434319,1.011741331557721
13,38,17.41743245930442,1.4042725765839423,1.0822221707000876
13,39,8.70871622965221,0.0,1.2346593128603967
13,40,14.514527049420348,0.8878623195764881,1.3420288228025756
13,41,11.611621639536278,0.0,1.3841010911699756
13,42,5.805810819768139,0.0,1.4377330777902568
13,43,8.70871622965221,2.1658155020953616,1.5573721317945681
13,44,14.514527049420348,4.655616475798007,1.6759891216324894
13,45,11.611621639536278,0.24510258398663376,1.6674634446501277
13,46,8.70871622965221,0.0,1.4802433465447364
13,47,11.611621639536278,2.9756682619711508,1.1987720803823874
13,48,14.514527049420348,3.002509755168529,0.9750543967180408
13,49,11.611621639536278,0.5173481648564565,0.9242898939660273
13,50,17.41743245930442,2.6292009559163114,1.0604655032877575
13,51,11.611621639536278,0.0,1.3031585806023118
13,52,11.611621639536278,1.5380293090154027,1.5317559903477476
13,53,20.32033786918849,5.431175617116248,1.670830109999654
13,54,14.514527049420348,0.0,1.7316138159275845
13,55,17.41743245930442,0.0,1.7569986777773559
13,56,8.70871622965221,0.0,1.7693281011830004
13,57,8.70871622965221,0.0,1.7622867442303176
13,58,11.611621639536278,3.286131180085927,1.7425719750035489
13,59,14.514527049420348,3.280956164477261,1.7301858551456744
13,60,14.514527049420348,0.0,1.7125598861858957
13,61,5.805810819768139,0.0,1.6332044363594456
13,62,8.70871622965221,2.0616477937290827,1.4577461015443465
13,63,17.41743245930442,5.815818344563491,1.24133517059399
13,64,17.41743245930442,0.026429599042917057,1.1072965762728022
13,65,11.611621639536278,0.0,1.13299421749009
13,66,8.70871622965221,0.0,1.280394906443985
13,67,11.611621639536278,0.9548558341788477,1.443534954959074
13,68,11.611621639536278,0.0,1.5604802364626655
13,69,8.70871622965221,0.0,1.6401818289672634
13,70,0.0,0.0,1.6908013069865326
13,71,14.514527049420348,7.157294784715244,1.6590388727451868
13,72,11.611621639536278,0.5021815405216885,1.4814468524071458
13,73,11.611621639536278,0.0,1.178157437394987
13,74,5.805810819768139,0.0,0.8672060917440368
13,75,8.70871622965221,0.0,0.6810794735385248
13,76,11.611621639536278,0.0,0.69424923596989
13,77,0.0,0.0,0.8953331610328692
13,78,8.70871622965221,1.3636946375040089,1.182267976498119
13,79,2.9029054098840694,0.0,1.3901180100299455
13,80,5.805810819768139,1.783197978609189,1.3784093559206168
13,81,8.70871622965221,1.0969222595740287,1.1371646090750966
13,82,2.9029054098840694,0.0,0.7903105504916591
13,83,2.9029054098840694,0.0,0.5010177342073475
13,84,8.70871622965221,0.3556127429595406,0.3643136437093794
13,85,0.0,0.0,0.38032888281294974
13,86,2.9029054098840694,0.2952359685795283,0.48808869955368234
13,87,8.70871622965221,2.3024274718206064,0.6097602530956049
13,88,2.9029054098840694,0.0,0.6791061075307346
13,89,2.9029054098840694,0.052898988846987675,0.6646319907257043
13,90,8.70871622965221,4.425336624766846,0.5788316509718604
14,1,11.843598114609982,7.815056739677589,0.0
14,2,5.921799057304991,0.0,0.0038549637844838805
14,3,5.921799057304991,0.0,0.013864915887905612
14,4,11.843598114609982,3.390467930030347,0.04249394573735143
14,5,14.804497643262478,1.52075886652153,0.11265371767891896
14,6,11.843598114609982,0.0,0.2537586761641606
14,7,8.882698585957487,0.0,0.48955176567789294
14,8,14.804497643262478,2.481441562200257,0.8134156922314973
14,9,11.843598114609982,0.13009390537564072,1.1724593710049573
14,10,11.843598114609982,2.080827814870609,1.4791137829344103
14,11,20.726296700567467,4.6174886531703505,1.6576821294014263
14,12,11.843598114609982,0.0,1.6839756649540205
14,13,11.843598114609982,0.0,1.5903813708375085
14,14,11.843598114609982,1.6152561348748757,1.4447211597129723
14,15,17.765397171914973,4.948277716921528,1.3176155216029906
14,16,17.765397171914973,2.5635559801616683,1.2618300866583363
14,17,17.765397171914973,2.592935015248026,1.2959629048343242
14,18,23.687196229219964,4.992943096518795,1.4014909313644948
14,19,23.687196229219964,1.5836564926639969,1.5315873654552978
14,20,20.726296700567467,0.0,1.6596480563755192
14,21,17.765397171914973,0.0,1.7768599294377385
14,22,20.726296700567467,3.451952408764962,1.9163210184748052
14,23,23.687196229219964,4.965820930373017,2.109988690555486
14,24,29.608995286524955,3.983104733018442,2.3363380448668063
14,25,20.726296700567467,0.0,2.5259457637287244
14,26,17.765397171914973,0.0,2.6033643370382737
14,27,26.648095757872458,6.679565871908062,2.546905666572135
14,28,23.687196229219964,4.024218571106855,2.4032348636676315
14,29,32.56989481517745,6.644118548162654,2.269811515533711
14,30,26.648095757872458,0.07459921798408221,2.23733327361964
14,31,26.648095757872458,1.2280403076931379,2.317953680332106
14,32,26.648095757872458,2.397930791167315,2.466420491670411
14,33,29.608995286524955,2.5630312079211004,2.6265992766992814
14,34,20.726296700567467,0.0,2.785990074703498
14,35,29.608995286524955,6.402412302534653,2.9531414004925955
14,36,26.648095757872458,3.811418907172629,3.1158012348427473
14,37,41.45259340113493,5.192377424867243,3.2128127774708486
14,38,17.765397171914973,0.0,3.1739796110080363
14,39,20.726296700567467,0.1683637618393972,2.9958200548417273
14,40,32.56989481517745,8.803815279254822,2.7637572322452693
14,41,32.56989481517745,3.5711670321033617,2.604990822455028
14,42,26.648095757872458,0.14675932316089535,2.5989153633021127
14,43,32.56989481517745,6.898596465017859,2.7390890863321906
14,44,44.41349292978744,8.274041279026076,2.94524902656836
14,45,32.56989481517745,0.0,3.122800529476154
14,46,29.608995286524955,0.0,3.233668857392954
14,47,32.56989481517745,2.8999874598963964,3.3001412159456818
14,48,29.608995286524955,1.9430080226323458,3.3895929441963433
14,49,29.608995286524955,4.8253024527370805,3.5281226447915857
14,50,38.491693872482436,9.31641122780489,3.6921094770014165
14,51,38.491693872482436,4.319304465243582,3.8123279529249845
14,52,32.56989481517745,0.15935740858338301,3.8157885967424128
14,53,32.56989481517745,3.6197539254352145,3.670763758458683
14,54,41.45259340113493,6.279370497208658,3.4412825021940843
14,55,35.530794343829946,0.0,3.249972869999262
14,56,23.687196229219964,0.0,3.2270174947090644
14,57,32.56989481517745,5.072383917734719,3.404768097227183
14,58,32.56989481517745,4.5150877675370555,3.6897208967612016
14,59,32.56989481517745,3.207853276199272,3.9273521329881267
14,60,32.56989481517745,0.386361053339394,3.9828814349992494
14,61,17.765397171914973,0.0,3.827601089113072
14,62,32.56989481517745,8.924373473159015,3.5421776685092388
14,63,29.608995286524955,3.235375098461805,3.2423030634048504
14,64,29.608995286524955,0.8566915114035637,3.0050847885725065
14,65,23.687196229219964,0.0,2.8694538229185973
14,66,20.726296700567467,0.0,2.8268458084235357
14,67,23.687196229219964,3.266417687712208,2.831861778811368
14,68,20.726296700567467,2.8539320780291044,2.8464427017223213
14,69,29.608995286524955,6.014214006910184,2.858045986349239
14,70,20.726296700567467,0.0,2.851325593939449
14,71,20.726296700567467,1.9869328520370173,2.7884974450192823
14,72,26.648095757872458,5.655528491823328,2.6396336014329993
14,73,23.687196229219964,2.2994940892090887,2.424974574555242
14,74,26.648095757872458,3.126603735405451,2.220960977610977
14,75,23.687196229219964,0.7131107897216593,2.1307520711355212
14,76,23.687196229219964,1.2508779937230252,2.202845992661073
14,77,23.687196229219964,0.39039338971453635,2.390733623168415
14,78,14.804497643262478,0.0,2.600293152689405
14,79,23.687196229219964,5.40059266528037,2.751278106796547
14,80,20.726296700567467,0.26590451335265175,2.8055638115394372
14,81,17.765397171914973,0.0,2.7618509164772616
14,82,8.882698585957487,0.0,2.610682255326358
14,83,14.804497643262478,4.178095370224408,2.3624738696548433
14,84,20.726296700567467,5.737747953459514,2.062635150952615
14,85,20.726296700567467,0.7255047780205025,1.7812174056824823
14,86,11.843598114609982,0.0,1.5826769850773152
14,87,23.687196229219964,4.402368360985101,1.4862255357233942
14,88,14.804497643262478,0.0,1.4822542754104222
14,89,17.765397171914973,1.3060649113213503,1.5391772191379607
14,90,17.765397171914973,1.6799775453965908,1.6523008278288385
15,1,0.0,1.7501261872532232,0.0
15,2,11.611621639536278,4.667663804133453,0.001799794916296571
15,3,2.9029054098840694,0.0,0.01809891810030041
15,4,5.805810819768139,0.0,0.09847434236752331
15,5,8.70871622965221,1.7848565689910267,0.3594345075517279
15,6,5.805810819768139,0.3977030758447894,0.8850810125471249
15,7,8.70871622965221,2.2747830599357037,1.4737640075484184
15,8,5.805810819768139,0.16919438112315807,1.684057474891436
15,9,5.805810819768139,1.3893374833518632,1.4126035303053812
15,10,11.611621639536278,2.7773146482362434,1.0817506226535738
15,11,5.805810819768139,0.0,1.0091203655123353
15,12,5.805810819768139,0.0,1.0974122250881209
15,13,2.9029054098840694,0.0,1.1777889175876153
15,14,8.70871622965221,3.9957751550592473,1.2369639978545135
15,15,8.70871622965221,2.3040651743256344,1.2779641312245302
15,16,8.70871622965221,2.1461805305816064,1.1727219426650686
15,17,14.514527049420348,3.4643362361330636,0.9308740638840933
15,18,8.70871622965221,0.0,0.8971710883900739
15,19,14.514527049420348,2.5003712410516052,1.3174019084179365
15,20,8.70871622965221,0.09560098908487108,1.9382324858502151
15,21,14.514527049420348,5.1717048539543935,2.3219952896467944
15,22,14.514527049420348,2.863961473795765,2.3326515774106675
15,23,11.611621639536278,0.0,2.0936553502395374
15,24,8.70871622965221,0.0,1.8369374689756577
15,25,11.611621639536278,3.9412455026529636,1.8319212051684963
15,26,20.32033786918849,6.068747624455181,2.1202801187882208
15,27,11.611621639536278,0.0,2.344300938417928
15,28,11.611621639536278,0.0,2.155484871268739
15,29,8.70871622965221,0.3063829617721073,1.8475592142417516
15,30,11.611621639536278,4.740431680564061,2.006192570599419
15,31,20.32033786918849,7.805799941972811,2.4907991336888635
15,32,17.41743245930442,2.051982098315341,2.536024915891298
15,33,20.32033786918849,0.25532379046223436,1.9922294736310022
15,34,8.70871622965221,0.0,1.6861183611471566
15,35,14.514527049420348,3.078936913434026,2.269128578382387
15,36,17.41743245930442,4.9977234503973955,3.2758826812614474
15,37,17.41743245930442,3.575943160787073,3.619461328922107
15,38,17.41743245930442,1.6410077436884978,2.944860219568085
15,39,11.611621639536278,0.0,2.077134540474158
15,40,11.611621639536278,2.68507311924334,1.9397342864929923
15,41,20.32033786918849,6.553899713697901,2.5024671982906557
15,42,14.514527049420348,0.8618101629734186,2.986395901992246
15,43,17.41743245930442,4.270751226508836,2.853446813678229
15,44,26.126148688956626,5.4049918946784885,2.3964116951761545
15,45,14.514527049420348,0.0,2.301640404729722
15,46,14.514527049420348,0.0,2.7486888483001763
15,47,8.70871622965221,0.0,3.251945960841202
15,48,17.41743245930442,7.827360081562441,3.4358443397842655
15,49,23.223243279072555,5.619812601702512,3.294074220324868
15,50,17.41743245930442,0.0,2.7633392226594973
15,51,8.70871622965221,0.0,2.02642871287895
15,52,14.514527049420348,2.045891828694978,1.816455657486053
15,53,14.514527049420348,3.1338719248853537,2.5118841340724827
15,54,17.41743245930442,4.662519565224095,3.3434529917625757
15,55,14.514527049420348,3.3759801491396417,3.270027535205659
15,56,23.223243279072555,6.553894028980971,2.4285197999462524
15,57,17.41743245930442,1.6366824269379914,1.8751337264416346
15,58,26.126148688956626,6.872083717802345,2.156477931433154
15,59,26.126148688956626,3.822270049255771,2.937977180645327
15,60,23.223243279072555,1.161974799551875,3.688249107136496
15,61,20.32033786918849,1.4349636185031738,4.160213087526938
15,62,20.32033786918849,3.335061075053277,4.348847683595199
15,63,17.41743245930442,3.188644919977541,4.332327365098784
15,64,20.32033786918849,4.585879189128135,4.075126007615023
15,65,14.514527049420348,1.370724073767362,3.479388819171672
15,66,20.32033786918849,5.23668532144751,2.8084245661384357
15,67,20.32033786918849,3.1709958326059153,2.553802450248326
15,68,20.32033786918849,1.827543657668116,2.784516373309573
15,69,14.514527049420348,0.24839369431723377,3.134696380351677
15,70,17.41743245930442,3.5815535725474925,3.3212014873219657
15,71,11.611621639536278,1.4934759526750578,3.355911339942797
15,72,17.41743245930442,6.12670985463104,3.2411128050557525
15,73,20.32033786918849,4.665345689254954,2.864652285274742
15,74,20.32033786918849,0.5308444021795103,2.37145830432573
15,75,14.514527049420348,0.0,2.1885727209565546
15,76,11.611621639536278,0.0,2.5209958071342706
15,77,5.805810819768139,0.0,3.1169506372238596
15,78,11.611621639536278,4.966476511692863,3.417464865705287
15,79,11.611621639536278,4.008840329597025,2.9602731508119295
15,80,17.41743245930442,3.2659754441530566,1.928075271613552
15,81,11.611621639536278,0.0,1.071494126338768
15,82,8.70871622965221,0.0,0.9863768046137443
15,83,8.70871622965221,0.11858205337548927,1.6747364084908096
15,84,11.611621639536278,2.770139175880478,2.5411689540954234
15,85,5.805810819768139,1.0389148588077162,2.8242521284223017
15,86,14.514527049420348,5.49777672934207,2.292217309443081
15,87,8.70871622965221,0.0,1.4391210185793408
15,88,8.70871622965221,0.967310061272824,0.9466107045909797
15,89,14.514527049420348,4.101980195740662,1.0872818875432084
15,90,11.611621639536278,0.7157627420027906,1.6251921253233141
16,1,5.939620893431867,4.425036928564995,0.0
16,2,2.9698104467159334,0.6928059165346477,0.003792434583465
16,3,11.879241786863734,3.867054674244512,0.021302154914667
16,4,8.9094313401478,0.0,0.08960519343482355
16,5,5.939620893431867,0.0,0.27571204711981895
16,6,11.879241786863734,3.186243069391282,0.6400284815943846
16,7,11.879241786863734,1.746167837002382,1.1400519636835449
16,8,11.879241786863734,0.5783894891959627,1.5914538638528506
16,9,5.939620893431867,0.1720718269516725,1.7974585245037291
16,10,17.8188626802956,7.680791969303436,1.7298301748424247
16,11,14.849052233579666,1.88866272020118,1.5579425235108395
16,12,14.849052233579666,1.6146963193429673,1.4707017239248417
16,13,17.8188626802956,3.8063561918502256,1.51864421950981
16,14,20.78867312701153,4.215047724003008,1.6733879468250117
16,15,20.78867312701153,2.8572719603734296,1.9669924317401226
16,16,23.758483573727467,2.482224641879147,2.4042750791716316
16,17,14.849052233579666,0.0,2.8178775468324497
16,18,23.758483573727467,5.754601057627837,3.038386198347085
16,19,17.8188626802956,1.6978736799215575,3.103214650412644
16,20,23.758483573727467,4.885714842627409,3.1165696338567344
16,21,17.8188626802956,1.832265342098729,3.060361727127026
16,22,26.7282940204434,6.496808150376463,2.8962158316011815
16,23,20.78867312701153,1.258682546808715,2.7411580422635895
16,24,23.758483573727467,4.25623576565205,2.7591815351715696
16,25,26.7282940204434,4.71988862686759,2.968400766306395
16,26,23.758483573727467,2.317369113462151,3.237600957723999
16,27,26.7282940204434,4.661225697132808,3.4559563434333067
16,28,26.7282940204434,4.660846317470261,3.593175412078755
16,29,29.698104467159332,5.586965624932616,3.654939453931135
16,30,29.698104467159332,2.944688328434534,3.676571737506929
16,31,20.78867312701153,0.3220173889582306,3.7131172420654153
16,32,32.667914913875265,8.497226533774306,3.7975866761023256
16,33,26.7282940204434,2.7647948637362094,3.9395367829378816
16,34,29.698104467159332,5.611271813697311,4.093483559155559
16,35,32.667914913875265,6.296036957350603,4.15682924889032
16,36,35.6377253605912,3.0863332626273494,4.070397957418001
16,37,23.758483573727467,0.0,3.9660714827101327
16,38,20.78867312701153,0.4201173371895158,4.0467537636296615
16,39,29.698104467159332,9.371519413155186,4.3197974713850416
16,40,32.667914913875265,8.732173937907968,4.558834039810601
16,41,35.6377253605912,5.925052746588773,4.513040389537805
16,42,29.698104467159332,0.35573083364292996,4.118223670304285
16,43,26.7282940204434,2.0848994381982067,3.6279420675423206
16,44,35.6377253605912,7.0490701141745395,3.5392185619243755
16,45,26.7282940204434,1.7151384040634892,4.110476836959016
16,46,35.6377253605912,7.968381136088577,4.935597579442959
16,47,29.698104467159332,3.6176196546720942,5.2893985933467835
16,48,32.667914913875265,5.74203490204734,4.915420549586718
16,49,32.667914913875265,3.6473084668831466,4.282604669312799
16,50,26.7282940204434,1.4390402943469012,3.9815955829294998
16,51,32.667914913875265,7.5379799931103495,4.141774144758952
16,52,35.6377253605912,7.6620543398551355,4.494117938290664
16,53,38.60753580730713,4.594309671063212,4.736877843807025
16,54,26.7282940204434,0.0,4.74442301381787
16,55,32.667914913875265,5.4345053568696535,4.5973331947425
16,56,32.667914913875265,4.849933487415088,4.528791446594614
16,57,29.698104467159332,4.391012600876382,4.694141464352957
16,58,35.6377253605912,8.280608440418264,4.9382808927567305
16,59,35.6377253605912,4.795064802825591,4.927918930197461
16,60,29.698104467159332,1.3724721299276164,4.5968400957103475
16,61,32.667914913875265,6.676413859892668,4.289016149374534
16,62,41.57734625402306,10.184122026092885,4.335463436928881
16,63,41.57734625402306,3.960773299841399,4.697212867958145
16,64,32.667914913875265,0.0,5.072142081821102
16,65,26.7282940204434,0.0,5.23229379671341
16,66,26.7282940204434,2.8298427387731984,5.231799718341907
16,67,23.758483573727467,4.853750784951746,5.2723228485515685
16,68,32.667914913875265,9.450683462704394,5.307675260785854
16,69,26.7282940204434,2.68048199509161,4.971904123118379
16,70,26.7282940204434,2.03760108841095,4.113742120811656
16,71,20.78867312701153,0.4179526311134794,3.193069446875555
16,72,26.7282940204434,4.750362548603891,2.873126728824206
16,73,20.78867312701153,1.6824729078128504,3.3145861113715624
16,74,26.7282940204434,5.546717112246526,4.001601803573812
16,75,20.78867312701153,1.467662170583066,4.260759006536419
16,76,20.78867312701153,2.986183351623253,3.888496467003988
16,77,20.78867312701153,2.7762006167727904,3.2665282604033083
16,78,20.78867312701153,0.5413239431163777,2.8813034438590583
16,79,11.879241786863734,0.0,2.8604332834659996
16,80,14.849052233579666,4.62467747219051,2.985844464650495
16,81,26.7282940204434,8.930589675887088,3.0028768932604852
16,82,20.78867312701153,0.0,2.8211916723196087
16,83,14.849052233579666,0.0,2.5107668379672177
16,84,14.849052233579666,0.3090546009080069,2.2451915524158625
16,85,17.8188626802956,1.8545135614394865,2.2486910550509127
16,86,8.9094313401478,0.0,2.6044552388777564
16,87,17.8188626802956,6.219827378547647,3.022304644616996
16,88,14.849052233579666,2.468434027066263,3.0129490010089524
16,89,14.849052233579666,2.533186622646551,2.4461453428657625
16,90,17.8188626802956,4.040750199318938,1.73943666637763
17,1,8.492359849485952,7.0078078193652305,0.0
17,2,11.32314646598127,1.4619500900447926,0.003059594602424528
17,3,5.661573232990635,0.0,0.01617618790286311
17,4,8.492359849485952,0.0,0.06469507614654796
17,5,5.661573232990635,0.10899757943235336,0.20211070068947265
17,6,16.984719698971904,6.103253663798213,0.49362094787004485
17,7,11.32314646598127,0.9808407355528298,0.9459769339950465
17,8,19.81550631546722,5.376461256915748,1.4262235077657666
17,9,16.984719698971904,1.3003824741186265,1.7171673752023962
17,10,16.984719698971904,0.8726504687113456,1.7191266646065277
17,11,14.15393308247659,0.6098721498589851,1.5914156881647965
17,12,19.81550631546722,3.3514213104750703,1.6114852448736745
17,13,14.15393308247659,0.0,1.8934868931820332
17,14,14.15393308247659,3.2656410973325705,2.282508643108619
17,15,25.47707954845786,9.390761657375972,2.5205644497218183
17,16,25.47707954845786,3.4676173241465746,2.471053258359147
17,17,22.64629293196254,0.0,2.2193526460362256
17,18,16.984719698971904,0.0,1.9748197426623497
17,19,25.47707954845786,5.344069399628101,1.9474590339772186
17,20,22.64629293196254,1.8489763214865018,2.233402887559691
17,21,22.64629293196254,1.932031813259134,2.7544857875712934
17,22,19.81550631546722,2.4449255442767153,3.2695467246525
17,23,25.47707954845786,6.318465130045198,3.470344962470227
17,24,25.47707954845786,3.1561193814082658,3.260630483620317
17,25,19.81550631546722,0.9896008628700218,2.845687835033488
17,26,28.30786616495318,8.183371333416815,2.5430934944638617
17,27,36.80022601443913,7.384671371112595,2.4956945057849054
17,28,28.30786616495318,0.0,2.654563946657325
17,29,25.47707954845786,0.1831957474549956,2.9243516945769676
17,30,31.138652781448492,6.362593444054488,3.2510624039918454
17,31,33.96943939794381,5.343496576305003,3.5983915564559332
17,32,28.30786616495318,0.8867849381950343,3.9223116658580723
17,33,28.30786616495318,3.704748408427808,4.165313924181211
17,34,31.138652781448492,6.8255914468601695,4.221062629899093
17,35,36.80022601443913,6.372338027851987,4.033740816362421
17,36,28.30786616495318,0.0,3.724661975315796
17,37,28.30786616495318,2.3013047631842527,3.5282640180502276
17,38,31.138652781448492,6.276491287727737,3.5472357560775185
17,39,36.80022601443913,7.92308998187316,3.7097110761067658
17,40,36.80022601443913,4.066060740727615,3.9124685380167423
17,41,31.138652781448492,1.4352073578733635,4.086274107961644
17,42,36.80022601443913,5.930229322917753,4.162086535114355
17,43,33.96943939794381,3.29936715289209,4.121286630973842
17,44,33.96943939794381,4.808657888436699,4.08920661554202
17,45,39.63101263093444,7.802811816078648,4.221011200900005
17,46,39.63101263093444,4.661094645321375,4.473736889217011
17,47,33.96943939794381,2.0975981580087546,4.63046452443276
17,48,39.63101263093444,6.331842903695939,4.581061700904531
17,49,36.80022601443913,3.171160640746937,4.459338616890742
17,50,33.96943939794381,4.358271908505666,4.46030513737216
17,51,45.29258586392508,10.866045065851072,4.629112338973585
17,52,42.46179924742977,4.976610915707357,4.832785756623091
17,53,42.46179924742977,2.634551502456988,4.9153314528768135
17,54,33.96943939794381,0.0,4.849001080991131
17,55,33.96943939794381,3.391388698838401,4.764665831435948
17,56,36.80022601443913,6.072882158945397,4.8242976930393215
17,57,33.96943939794381,5.400299416139592,5.051252137199807
17,58,42.46179924742977,9.123103453469831,5.2684636501197195
17,59,36.80022601443913,3.175786729488386,5.201702657653547
17,60,36.80022601443913,3.8718232994569823,4.756816698333506
17,61,36.80022601443913,3.3514684503029226,4.1846874642639555
17,62,33.96943939794381,0.3579025623781041,3.8969033462870937
